"title","price","sold_at_date"
"Verkocht: Ruygenhoeklaan 3 3523 HH Utrecht [funda]","250000","10 augustus 2019"
"Verkocht: Cornelis Evertsenstraat 16 3572 JP Utrecht [funda]","940000","20 september 2019"
"Verkocht: Leo Fallplantsoen 53 3543 HG Utrecht [funda]","299000","24 mei 2019"
"Verkocht: Turkooislaan 17 3523 GJ Utrecht [funda]","299000","30 september 2019"
"Verkocht: Prof. Dr. Magnuslaan 20 3571 ET Utrecht [funda]","625000","15 september 2019"
"Verkocht: Detmoldstraat 42 3523 GD Utrecht [funda]","525000","23 september 2019"
"Verkocht: Chico Mendesstraat 33 3573 AW Utrecht [funda]","329000","21 september 2019"
"Verkocht: Slingeraklaan 192 3544 WH Utrecht [funda]","375000",""
"Verkocht: Jule Stynestraat 68 3543 DS Utrecht [funda]","550000",""
"Verkocht: Livingstonelaan 558 3526 JD Utrecht [funda]","215000","23 september 2019"
"Verkocht: Cornelis Mertenssstraat 18 bis 3553 JS Utrecht [funda]","250000","18 augustus 2019"
"Verkocht: Groeneweg 8 3531 VE Utrecht [funda]","450000","27 augustus 2019"
"Verkocht: Plankstraat 4 3513 VT Utrecht [funda]","295000","25 juni 2019"
"Verkocht: Livingstonelaan 1162 3526 JT Utrecht [funda]","235000","22 augustus 2019"
"Verkocht: Chris Barberpad 10 3543 GP Utrecht [funda]","389000","14 augustus 2019"
"Verkocht: Ondiep 36 3552 EG Utrecht [funda]","275000","21 augustus 2019"
"Verkocht: Hamakerlaan 36 3571 ZG Utrecht [funda]","400000","18 september 2019"
"Verkocht: Himalaya 81 3524 XC Utrecht [funda]","279000","14 augustus 2019"
"Verkocht: Voorsterbeeklaan 83 3521 DJ Utrecht [funda]","499000","23 augustus 2019"
"Verkocht: Bruisdreef 4 3561 VC Utrecht [funda]","325000","20 juli 2019"
"Verkocht: Sfinxdreef 9 3564 CN Utrecht [funda]","290000","24 juli 2019"
"Verkocht: Werner Helmichstraat 49 3553 JT Utrecht [funda]","175000",""
"Verkocht: Minahassastraat 27 3531 KW Utrecht [funda]","204500","17 september 2019"
"Verkocht: Turkooislaan 43 3523 GK Utrecht [funda]","250000","26 augustus 2019"
"Verkocht: Jongeneelwerf 20 3513 DD Utrecht [funda]","300000","18 september 2019"
"Verkocht: Sterrenbos 29 3511 ET Utrecht [funda]","475000","14 juni 2019"
"Verkocht: Van Eysingalaan 165 3527 VD Utrecht [funda]","199500","18 september 2019"
"Verkocht: 1e Delistraat 16 bis 3531 SM Utrecht [funda]","384500","13 september 2019"
"Verkocht: Salawatihof 34 3531 WT Utrecht [funda]","399000","16 september 2019"
"Verkocht: Bremstraat 88 3551 TG Utrecht [funda]","290000","27 augustus 2019"
"Verkocht: Annie M.G. Schmidtstraat 27 3544 HG Utrecht [funda]","500000","19 september 2019"
"Verkocht: Androsdreef 126 3562 XD Utrecht [funda]","219000","18 september 2019"
"Verkocht: Livingstonelaan 634 3526 JE Utrecht [funda]","139000","19 september 2019"
"Verkocht: Pahud de Mortangesdreef 176 3562 AE Utrecht [funda]","214000","18 september 2019"
"Verkocht: F.C. Dondersstraat 89 3572 JE Utrecht [funda]","450000","23 september 2019"
"Verkocht: Battutalaan 693 3526 VT Utrecht [funda]","299500","28 juni 2019"
"Verkocht: Jaap Edendreef 120 3562 AX Utrecht [funda]","175000","23 augustus 2019"
"Verkocht: F.C. Dondersstraat 147 3572 JE Utrecht [funda]","480000","16 september 2019"
"Verkocht: F.C. Dondersstraat 42 BIS 3572 JK Utrecht [funda]","112000","24 september 2019"
"Verkocht: Zwanenvechtlaan 32 3554 GL Utrecht [funda]","225000","19 september 2019"
"Verkocht: Heemstedelaan 73 3523 KE Utrecht [funda]","285000","16 september 2019"
"Verkocht: Balderikstraat 29 3553 BA Utrecht [funda]","289000","16 juli 2019"
"Verkocht: Oeral 84 3524 DX Utrecht [funda]","198000","30 april 2019"
"Verkocht: Eikstraat 3 3581 XJ Utrecht [funda]","399000","17 september 2019"
"Verkocht: Kernkampplantsoen 71 3571 PM Utrecht [funda]","325000",""
"Verkocht: Palmsuikerweg 20 3541 TK Utrecht [funda]","414500","20 september 2019"
"Verkocht: De Parkwachter (Bouwnr. 38) 3541 Utrecht [funda]","393000","18 juli 2019"
"Verkocht: De Parkwachter (Bouwnr. 20) 3541 Utrecht [funda]","444500","18 juli 2019"
"Verkocht: Hof van St.-Jan 26 3512 BX Utrecht [funda]","719000","19 september 2019"
"Verkocht: Walter Kollolaan 205 3543 HS Utrecht [funda]","350000","18 september 2019"
"Verkocht: Thea Beckmanstraat 3 3544 HB Utrecht [funda]","389000","12 augustus 2019"
"Verkocht: Fregatstraat 63 3534 RB Utrecht [funda]","375000","26 augustus 2019"
"Verkocht: Johan de Meesterstraat 75 + P 3532 EJ Utrecht [funda]","325000","18 september 2019"
"Verkocht: Nicolaas Beetsstraat 212 3511 HG Utrecht [funda]","689000","18 juli 2019"
"Verkocht: Arthur van Schendelstraat 132 3511 MG Utrecht [funda]","800000","17 juli 2019"
"Verkocht: Fregatstraat 52 3534 RG Utrecht [funda]","335000","19 september 2019"
"Verkocht: Daalseweg 221 3555 SV Utrecht [funda]","625000","23 augustus 2019"
"Verkocht: Pijlstraat 3 -3 bis 3552 XP Utrecht [funda]","350000","16 augustus 2019"
"Verkocht: Berkelstraat 111 3522 EM Utrecht [funda]","310000","19 augustus 2019"
"Verkocht: Zevenwouden 38 3524 CT Utrecht [funda]","235000","21 augustus 2019"
"Verkocht: Cornelis Evertsenstraat 2 3572 JP Utrecht [funda]","950000","18 september 2019"
"Verkocht: Prof. Hugo de Vrieslaan 33 3571 GG Utrecht [funda]","535000","11 december 2018"
"Verkocht: Noordzeestraat 60 3522 PL Utrecht [funda]","469000","29 juli 2019"
"Verkocht: Van Diemenstraat 22 bis 3531 GH Utrecht [funda]","349000","21 augustus 2019"
"Verkocht: De Lessepsstraat 45 3553 RJ Utrecht [funda]","349000","25 september 2019"
"Verkocht: Fregatstraat 112 3534 RH Utrecht [funda]","300000","20 augustus 2019"
"Verkocht: F.C. Dondersstraat 121 3572 JE Utrecht [funda]","410000","25 september 2019"
"Verkocht: Kneppelhoutstraat 15 bis A 3532 EV Utrecht [funda]","194500","25 april 2019"
"Verkocht: Nobelstraat 28 B 3512 EP Utrecht [funda]","550000","20 september 2019"
"Verkocht: Jutfaseweg 36 3522 HD Utrecht [funda]","259000","13 augustus 2019"
"Verkocht: Van Eysingalaan 392 3527 VW Utrecht [funda]","175000","12 augustus 2019"
"Verkocht: Musicalkade 3 3543 CL Utrecht [funda]","475000","10 augustus 2019"
"Verkocht: Greenville (Bouwnr. 7) 3541 DZ Utrecht [funda]","621965","26 juli 2019"
"Verkocht: Citroenvlinder 11 3544 DG Utrecht [funda]","459000","20 september 2019"
"Verkocht: Albert van Dalsumlaan 415 3584 HJ Utrecht [funda]","299000","20 juli 2019"
"Verkocht: Padangstraat 82 82 bis 3531 TD Utrecht [funda]","479000","31 augustus 2019"
"Verkocht: Marshalllaan 292 3527 TT Utrecht [funda]","450000","27 juni 2019"
"Verkocht: Paul Abrahamstraat 7 3543 JJ Utrecht [funda]","639000","12 juli 2019"
"Verkocht: Westraklaan 8 3544 RK Utrecht [funda]","425000","23 augustus 2019"
"Verkocht: Balkstraat 46 3513 XL Utrecht [funda]","419000","17 september 2019"
"Verkocht: 2e Atjehstraat 16 b 3531 ST Utrecht [funda]","325000","18 september 2019"
"Verkocht: Nicolaas Beetsstraat 168 3511 HG Utrecht [funda]","350000","23 september 2019"
"Verkocht: Prinses Irenelaan 132 3554 HH Utrecht [funda]","289000","18 augustus 2019"
"Verkocht: Zandhofsestraat 126 a 3572 GK Utrecht [funda]","250000","22 september 2019"
"Verkocht: Amp�restraat 18 3553 CM Utrecht [funda]","250000","19 augustus 2019"
"Verkocht: Gazellestraat 140 3523 SZ Utrecht [funda]","230000","17 juli 2019"
"Verkocht: Wageningseberg 216 3524 LV Utrecht [funda]","250000","20 september 2019"
"Verkocht: Tweede Muntmeesterslaan 59 (bnr 45 Stroom) 3541 GV Utrecht [funda]","549000","27 september 2019"
"Verkocht: Rijnhuizenlaan 11 3523 JB Utrecht [funda]","299000","23 september 2019"
"Verkocht: Korianderstraat 136 3544 BS Utrecht [funda]","325000","23 september 2019"
"Verkocht: Griftstraat 20 3572 GV Utrecht [funda]","575000","20 september 2019"
"Verkocht: Duurstedelaan 67 3525 AN Utrecht [funda]","365000",""
"Verkocht: Van Hoornekade 159 3554 AT Utrecht [funda]","262000","22 augustus 2019"
"Verkocht: Lamstraat 53 3523 RV Utrecht [funda]","175000","23 september 2019"
"Verkocht: Euterpedreef 50 3561 CW Utrecht [funda]","150000","26 september 2019"
"Verkocht: Augusto Sandinostraat 8 3573 ZC Utrecht [funda]","345000","29 augustus 2019"
"Verkocht: Jan Pieterszoon Coenstraat 26 3531 EV Utrecht [funda]","249000","11 september 2019"
"Verkocht: J.M. de Muinck Keizerlaan 12 3555 JV Utrecht [funda]","389500","30 augustus 2019"
"Verkocht: Louise Kerlinghof 6 3571 TR Utrecht [funda]","269500","25 september 2019"
"Verkocht: Zeemeeuwhof 15 3582 DP Utrecht [funda]","595000","28 maart 2019"
"Verkocht: Surinamestraat 62 3531 KM Utrecht [funda]","225000","26 september 2019"
"Verkocht: Hubert Duyfhuysstraat 68 3553 VX Utrecht [funda]","349500","26 juli 2019"
"Verkocht: Burgemeester Norbruislaan 300 3555 EM Utrecht [funda]","200000","16 september 2019"
"Verkocht: M. de Klerkstraat 38 3555 CN Utrecht [funda]","225000","20 juli 2019"
"Verkocht: St.-Jacobsstraat 291 3511 BP Utrecht [funda]","325000","11 september 2019"
"Verkocht: 1e Achterstraat 4 E 3512 VL Utrecht [funda]","250000","20 juli 2019"
"Verkocht: Ferdinand Bolstraat 29 3583 AP Utrecht [funda]","350000","22 augustus 2019"
"Verkocht: Klaverstraat 36 3572 VE Utrecht [funda]","399000","16 september 2019"
"Verkocht: Henri Matissehof 11 3544 KB Utrecht [funda]","419500","25 september 2019"
"Verkocht: Wageningseberg 262 3524 LW Utrecht [funda]","269000","23 augustus 2019"
"Verkocht: Zevenwouden 54 3524 CV Utrecht [funda]","190000","12 augustus 2019"
"Verkocht: Agaatvlindersingel 63 3544 ZA Utrecht [funda]","600000","13 juli 2019"
"Verkocht: Oudegracht 207 B 3511 NH Utrecht [funda]","595000","17 juli 2019"
"Verkocht: Groenestraat 53 53 Bis 3512 PW Utrecht [funda]","525000","18 september 2019"
"Verkocht: Kapelstraat 59 3572 CJ Utrecht [funda]","525000","26 augustus 2019"
"Verkocht: Pieter de Hooghstraat 43 3583 RH Utrecht [funda]","450000","20 september 2019"
"Verkocht: Laan van Nieuw-Guinea 70 3531 JM Utrecht [funda]","289500","16 september 2019"
"Verkocht: Van Lippe Biesterfeldstraat 18 -20 3523 VB Utrecht [funda]","699000","16 september 2019"
"Verkocht: Sweder van Zuylenweg 94 BIS 3553 HJ Utrecht [funda]","349500","18 september 2019"
"Verkocht: Koningslaan 50 3583 GL Utrecht [funda]","1550000","24 september 2019"
"Verkocht: Cornelis Evertsenstraat 6 3572 JP Utrecht [funda]","975000","24 september 2019"
"Verkocht: Cornelis Evertsenstraat 10 3572 JP Utrecht [funda]","975000","23 september 2019"
"Verkocht: Lippizanerstraat 21 3573 SP Utrecht [funda]","375000","24 september 2019"
"Verkocht: Beekstraat 13 3581 TR Utrecht [funda]","319000","24 september 2019"
"Verkocht: Theo van Doesburgstraat 117 3544 MK Utrecht [funda]","300000","24 september 2019"
"Verkocht: Vosmaerstraat 16 3532 XD Utrecht [funda]","475000","23 september 2019"
"Verkocht: Catharijnesingel 101 B 3511 GV Utrecht [funda]","525000","22 augustus 2019"
"Verkocht: Albert van Dalsumlaan 271 3584 HE Utrecht [funda]","299000","29 juli 2019"
"Verkocht: Pahud de Mortangesdreef 178 3562 AE Utrecht [funda]","155000","16 augustus 2019"
"Verkocht: Dommeringdreef 139 3562 AN Utrecht [funda]","189000","16 september 2019"
"Verkocht: Zijlsterraklaan 15 3544 ST Utrecht [funda]","250000","27 september 2019"
"Verkocht: Hendrik Werkmanhof 4 3544 MB Utrecht [funda]","539000","27 september 2019"
"Verkocht: Rijnhuizenlaan 19 3523 JB Utrecht [funda]","299000","26 september 2019"
"Verkocht: Albatrosstraat 30 3582 EX Utrecht [funda]","259000","27 september 2019"
"Verkocht: Herculeslaan 70 3584 AB Utrecht [funda]","539000","29 juli 2019"
"Verkocht: Vechtplantsoen 38 II 3554 TD Utrecht [funda]","210000","24 september 2019"
"Verkocht: Anthoniedijk 19 + PP 3552 XC Utrecht [funda]","400000","29 augustus 2019"
"Verkocht: Houtrakgracht 239 3544 SC Utrecht [funda]","275000","16 augustus 2019"
"Verkocht: Troelstralaan 58 3515 CJ Utrecht [funda]","589000","15 september 2019"
"Verkocht: Cornelis Evertsenstraat 8 3572 JP Utrecht [funda]","975000","11 oktober 2019"
"Verkocht: Cornelis Evertsenstraat 14 3572 JP Utrecht [funda]","950000","11 oktober 2019"
"Verkocht: Cornelis Evertsenstraat 12 3572 JP Utrecht [funda]","975000","11 oktober 2019"
"Verkocht: Cornelis Evertsenstraat 22 3572 JP Utrecht [funda]","975000","11 oktober 2019"
"Verkocht: Deliuslaan 114 3533 JV Utrecht [funda]","250000","24 augustus 2019"
"Verkocht: Van Eysingalaan 321 3527 VJ Utrecht [funda]","225000","27 augustus 2019"
"Verkocht: Nachtegaalstraat 69 a 3581 AE Utrecht [funda]","369000","30 augustus 2019"
"Verkocht: Androsdreef 24 3562 XA Utrecht [funda]","200000","14 augustus 2019"
"Verkocht: Nieuwlichtstraat 65 3552 GW Utrecht [funda]","165000","13 september 2019"
"Verkocht: Europaplein 853 3526 WS Utrecht [funda]","159000","17 september 2019"
"Verkocht: Poortstraat 58 D 3572 HL Utrecht [funda]","250000","29 september 2019"
"Verkocht: Edmond Audranstraat 195 3543 BH Utrecht [funda]","219000","21 augustus 2019"
"Verkocht: Struyckenlaan 15 . 3527 KJ Utrecht [funda]","219000","25 juli 2019"
"Verkocht: Afrikalaan 8 3526 VN Utrecht [funda]","300000","18 september 2019"
"Verkocht: Oude Kerkstraat 43 3572 TH Utrecht [funda]","350000","20 september 2019"
"Verkocht: Muntkade 8 A5 3531 AK Utrecht [funda]","439000","30 augustus 2019"
"Verkocht: Havikstraat 12 3514 TP Utrecht [funda]","250000","30 augustus 2019"
"Verkocht: Lombokstraat 34 3531 RE Utrecht [funda]","375000","20 september 2019"
"Verkocht: Javastraat 54 3531 PN Utrecht [funda]","350000","19 september 2019"
"Verkocht: Provence 28 3524 RR Utrecht [funda]","235000","30 september 2019"
"Verkocht: Wijde Begijnestraat 88 3512 AX Utrecht [funda]","350000","18 september 2019"
"Verkocht: Tolsteegsingel 51 bis a 3582 AM Utrecht [funda]","419000","26 juni 2019"
"Verkocht: Homeruslaan 63 3581 ME Utrecht [funda]","715000","27 september 2019"
"Verkocht: Julianaweg 327 3523 XC Utrecht [funda]","449000","21 augustus 2019"
"Verkocht: Bankaplein 2 A 3531 HL Utrecht [funda]","275000","30 september 2019"
"Verkocht: Van der Mondestraat 16 3515 BH Utrecht [funda]","275000","27 september 2019"
"Verkocht: Orchideestraat 8 3551 GJ Utrecht [funda]","329000","20 juli 2019"
"Verkocht: Korianderstraat 118 3544 BS Utrecht [funda]","325000","20 augustus 2019"
"Verkocht: Balijelaan 47 bis 3521 GL Utrecht [funda]","325000","26 september 2019"
"Verkocht: Minaretdreef 31 3564 GX Utrecht [funda]","375000",""
"Verkocht: Hoogravenseweg 115 3523 TJ Utrecht [funda]","350000","30 augustus 2019"
"Verkocht: San Marinostraat 61 3541 DS Utrecht [funda]","425000","26 september 2019"
"Verkocht: Emile Hullebroeckstraat 83 3543 BZ Utrecht [funda]","367500","21 juni 2019"
"Verkocht: Tulastraat 45 3573 XE Utrecht [funda]","529000","27 augustus 2019"
"Verkocht: Ina Boudier-Bakkerlaan 22 S 3582 VA Utrecht [funda]","182500","27 september 2019"
"Verkocht: Oude Kerkstraat 14 A 3572 TJ Utrecht [funda]","250000","29 augustus 2019"
"Verkocht: Van Heesstraat 53 3555 GH Utrecht [funda]","209000","17 augustus 2019"
"Verkocht: Koppestokstraat 62 3554 BE Utrecht [funda]","229000","26 juli 2019"
"Verkocht: Adenauerlaan 79 3527 RB Utrecht [funda]","325000","16 augustus 2019"
"Verkocht: Jeremias de Deckerstraat 8 3521 TN Utrecht [funda]","359000","20 augustus 2019"
"Verkocht: A.H.G. Fokkerstraat 39 3555 BB Utrecht [funda]","389500","30 augustus 2019"
"Verkocht: Balderikstraat 1 3553 BA Utrecht [funda]","189000","12 juli 2019"
"Verkocht: Impalastraat 35 3523 PK Utrecht [funda]","389000","28 september 2019"
"Verkocht: Normandi� 126 3524 RM Utrecht [funda]","260000","28 september 2019"
"Verkocht: Priokstraat 28 3531 XN Utrecht [funda]","325000","30 augustus 2019"
"Verkocht: Van Eysingalaan 107 3527 VC Utrecht [funda]","225000","30 september 2019"
"Verkocht: Jeremiestraat 16 D 3511 TW Utrecht [funda]","250000","10 september 2019"
"Verkocht: Kovelaarstraat 12 3582 GP Utrecht [funda]","325000","29 augustus 2019"
"Verkocht: Henri Matissehof 18 3544 KB Utrecht [funda]","398000","30 augustus 2019"
"Verkocht: Royaards van den Hamkade 253 3552 CL Utrecht [funda]","275000","30 augustus 2019"
"Verkocht: Schoenerstraat 83 3534 RL Utrecht [funda]","349500","28 juni 2019"
"Verkocht: Prins Bernhardlaan 39 3555 AB Utrecht [funda]","200000","27 september 2019"
"Verkocht: Amp�restraat 29 bis 3553 CJ Utrecht [funda]","234500","30 september 2019"
"Verkocht: Tomas Masarykstraat 43 3573 PK Utrecht [funda]","350000","27 september 2019"
"Verkocht: Prinsenstraat 36 3581 JS Utrecht [funda]","675000","30 augustus 2019"
"Verkocht: Bankaplein 5 3531 HK Utrecht [funda]","529000","11 september 2019"
"Verkocht: Keulsekade 108 3532 AB Utrecht [funda]","225000",""
"Verkocht: Wageningseberg 120 3524 LS Utrecht [funda]","249000","12 augustus 2019"
"Verkocht: Bellamystraat 23 bis 3514 EK Utrecht [funda]","549000",""
"Verkocht: Burgemeester van Tuyllkade 117 3553 AE Utrecht [funda]","200000","15 augustus 2019"
"Verkocht: Lange Nieuwstraat 67 3512 PD Utrecht [funda]","525000","27 september 2019"
"Verkocht: Geraniumstraat 46 bis 3551 HD Utrecht [funda]","250000","16 augustus 2019"
"Verkocht: Wageningseberg 268 3524 LW Utrecht [funda]","259000",""
"Verkocht: Zwarte Woud 117 3524 SR Utrecht [funda]","369000","13 juli 2019"
"Verkocht: Julianaweg 301 3523 XB Utrecht [funda]","439000","16 september 2019"
"Verkocht: Hermannus Elconiusstraat 56 3553 VG Utrecht [funda]","275000","28 augustus 2019"
"Verkocht: Karamelweg 10 3541 RE Utrecht [funda]","449000","21 augustus 2019"
"Verkocht: Maliebaan 115 bis 3581 CJ Utrecht [funda]","675000",""
"Verkocht: P.G. van Nieuwkerkpad 16 3555 TN Utrecht [funda]","459000",""
"Verkocht: Kruisweg 9 3513 CS Utrecht [funda]","350000","18 september 2019"
"Verkocht: Rhodosdreef 138 3562 TJ Utrecht [funda]","197500","11 september 2019"
"Verkocht: Bolksbeekstraat 14 3521 CR Utrecht [funda]","275000","12 april 2019"
"Verkocht: Vlindersingel 204 3544 VM Utrecht [funda]","598000","26 september 2019"
"Verkocht: Heemstedelaan 12 3523 KE Utrecht [funda]","299000","28 augustus 2019"
"Verkocht: F.C. Dondersstraat 149 3572 JE Utrecht [funda]","475000","11 oktober 2019"
"Verkocht: Waalstraat 104 3522 ST Utrecht [funda]","375000","15 september 2019"
"Verkocht: F.C. Dondersstraat 145 3572 JE Utrecht [funda]","475000","11 oktober 2019"
"Verkocht: Abstederdijk 263 Bis 3582 BK Utrecht [funda]","350000","13 augustus 2019"
"Verkocht: F.C. Dondersstraat 79 3572 JE Utrecht [funda]","855000","11 oktober 2019"
"Verkocht: F.C. Dondersstraat 143 3572 JE Utrecht [funda]","480000","11 oktober 2019"
"Verkocht: Lepelenburg 31 3512 NJ Utrecht [funda]","595000","11 oktober 2019"
"Verkocht: Knopstraat 48 3551 ET Utrecht [funda]","439900",""
"Verkocht: Boccacciopad 30 3543 BS Utrecht [funda]","370000","21 augustus 2019"
"Verkocht: Vosmaerstraat 20 3532 XD Utrecht [funda]","499000","12 september 2019"
"Verkocht: Julianaweg 108 3525 VJ Utrecht [funda]","479000","23 augustus 2019"
"Verkocht: Monnetlaan 106 3527 GT Utrecht [funda]","250000","23 september 2019"
"Verkocht: Rhodosdreef 216 3562 TM Utrecht [funda]","184500","18 september 2019"
"Verkocht: Chathams 7 3524 JS Utrecht [funda]","299000","11 september 2019"
"Verkocht: Koningin Wilhelminalaan 67 3527 LB Utrecht [funda]","250000","19 september 2019"
"Verkocht: Vechtplantsoen 54 -1 3554 TG Utrecht [funda]","200000","10 september 2019"
"Verkocht: Cornelis Roobolstraat 31 3554 BN Utrecht [funda]","197500","21 augustus 2019"
"Verkocht: Zijlsterraklaan 17 3544 ST Utrecht [funda]","250000","20 augustus 2019"
"Verkocht: Groen van Prinstererstraat 19 3551 XD Utrecht [funda]","325000","11 oktober 2019"
"Verkocht: Tolsteegplantsoen 8 3 3523 AB Utrecht [funda]","280000","19 augustus 2019"
"Verkocht: Livingstonelaan 1204 3526 JT Utrecht [funda]","225000",""
"Verkocht: Palmstraat 14 bis 3572 TC Utrecht [funda]","425000","27 september 2019"
"Verkocht: Leidsekade 106 BS 3531 HC Utrecht [funda]","375000","20 augustus 2019"
"Verkocht: Sonny Rollinsstraat 220 3543 GR Utrecht [funda]","289500","13 september 2019"
"Verkocht: Lijsterstraat 119 3514 TC Utrecht [funda]","415000","10 oktober 2019"
"Verkocht: Looplantsoen 10 3523 GV Utrecht [funda]","500000","11 september 2019"
"Verkocht: Verlengde Hoogravenseweg 170 3525 BL Utrecht [funda]","399000","18 september 2019"
"Verkocht: Amaliastraat 46 3522 AV Utrecht [funda]","549000","27 september 2019"
"Verkocht: Beerzestraat 12 3522 XB Utrecht [funda]","299000","20 september 2019"
"Verkocht: Beukstraat 40 3581 XH Utrecht [funda]","399000","16 september 2019"
"Verkocht: Ridderplantsoen 17 2 3523 HW Utrecht [funda]","250000","13 september 2019"
"Verkocht: Rozemarijnsingel 43 3544 AH Utrecht [funda]","429000","11 oktober 2019"
"Verkocht: Naxosdreef 105 3562 JD Utrecht [funda]","200000","13 september 2019"
"Verkocht: Aartsbisschop Romerostraat 177 3573 AH Utrecht [funda]","245000",""
"Verkocht: Jekerstraat 38 3521 EG Utrecht [funda]","450000","12 oktober 2019"
"Verkocht: Berkelstraat 79 3522 EL Utrecht [funda]","425000","20 september 2019"
"Verkocht: Beukstraat 43 3581 XE Utrecht [funda]","395000","23 september 2019"
"Verkocht: Korenschoofstraat 8 3513 DG Utrecht [funda]","475000","19 september 2019"
"Verkocht: Krugerstraat 5 3531 AL Utrecht [funda]","350000","17 september 2019"
"Verkocht: Ravellaan 204 3533 JP Utrecht [funda]","248000","18 september 2019"
"Verkocht: Wagendwarsstraat 24 3581 WL Utrecht [funda]","350000","11 september 2019"
"Verkocht: Battutalaan 673 3526 VT Utrecht [funda]","250000","16 augustus 2019"
"Verkocht: Abel Tasmanstraat 33 A 3531 GS Utrecht [funda]","249000","17 september 2019"
"Verkocht: Flamingostraat 2 3582 SW Utrecht [funda]","260000","24 september 2019"
"Verkocht: Hondsrug 821 3524 BZ Utrecht [funda]","185000","30 augustus 2019"
"Verkocht: Bethlehemweg 55 3513 CW Utrecht [funda]","300000","19 september 2019"
"Verkocht: Palmstraat 54 3572 TD Utrecht [funda]","615000","27 september 2019"
"Verkocht: Ravellaan 206 3533 JP Utrecht [funda]","214500","11 september 2019"
"Verkocht: Van der Pekstraat 87 3555 AT Utrecht [funda]","235000","10 augustus 2019"
"Verkocht: Marnixlaan 236 A 3552 HK Utrecht [funda]","275000","25 augustus 2019"
"Verkocht: F.C. Dondersstraat 85 3572 JE Utrecht [funda]","605000","14 oktober 2019"
"Verkocht: Loeff Berchmakerstraat 46 A 3512 TE Utrecht [funda]","375000","23 augustus 2019"
"Verkocht: Daalseweghof 94 3555 RB Utrecht [funda]","280000","16 augustus 2019"
"Verkocht: Jutfaseweg 40 3522 HD Utrecht [funda]","385000","24 september 2019"
"Verkocht: Arthur van Schendelstraat 80 3511 ME Utrecht [funda]","648000","30 september 2019"
"Verkocht: Lindestraat 28 3581 LS Utrecht [funda]","510000","19 juli 2019"
"Verkocht: Victor Hugoplantsoen 12 II 3533 CE Utrecht [funda]","269000","26 september 2019"
"Verkocht: Staalstraat 6 A 3572 RJ Utrecht [funda]","200000","26 augustus 2019"
"Verkocht: Purpervlinderstraat 82 3544 VZ Utrecht [funda]","465000","15 juni 2019"
"Verkocht: Taunus 17 3524 HA Utrecht [funda]","340000","24 september 2019"
"Verkocht: Narcisstraat 13 B 3551 EP Utrecht [funda]","185000","20 september 2019"
"Verkocht: Spijkerstraat 12 3513 SL Utrecht [funda]","249000","17 september 2019"
"Verkocht: Bolksbeekstraat 49 BS 3521 CN Utrecht [funda]","345000","29 augustus 2019"
"Verkocht: Hoendiepstraat 21 3522 GA Utrecht [funda]","329500","11 juni 2019"
"Verkocht: Johannes Camphuysstraat 31 3531 SC Utrecht [funda]","239000","16 september 2019"
"Verkocht: Barkasstraat 4 3534 PK Utrecht [funda]","250000","12 augustus 2019"
"Verkocht: Schalkwijkstraat 49 3512 KR Utrecht [funda]","620000","19 september 2019"
"Verkocht: Gruttersdijk 30 A 3514 BH Utrecht [funda]","549000","11 september 2019"
"Verkocht: Palmstraat 2 3572 TC Utrecht [funda]","619000","18 juli 2019"
"Verkocht: Croeselaan 228 3521 CK Utrecht [funda]","595000","19 september 2019"
"Verkocht: Burgemeester van der Voort van Zijplaan 39 3571 VS Utrecht [funda]","650000","22 augustus 2019"
"Verkocht: Livingstonelaan 402 3526 JA Utrecht [funda]","225000","26 september 2019"
"Verkocht: Paramaribostraat 18 3531 KS Utrecht [funda]","275000","11 oktober 2019"
"Verkocht: Boekelaan 133 3571 XC Utrecht [funda]","279000","27 september 2019"
"Verkocht: Glenn Millerpad 63 3543 GE Utrecht [funda]","349500","11 oktober 2019"
"Verkocht: Waalstraat 164 B 3522 SW Utrecht [funda]","339000","11 oktober 2019"
"Verkocht: Washingtondreef 103 3564 KC Utrecht [funda]","195000","25 juli 2019"
"Verkocht: Jutfaseweg 202 H 3522 HR Utrecht [funda]","285000","20 juni 2019"
"Verkocht: Laan van Chartroise 100 E 3552 EX Utrecht [funda]","299000",""
"Verkocht: Amsterdamsestraatweg 905 C 3555 HN Utrecht [funda]","199000","10 september 2019"
"Verkocht: Dr. Max Euwestraat 12 3554 EZ Utrecht [funda]","235000","29 augustus 2019"
"Verkocht: Willem van Noortstraat 55 3514 GB Utrecht [funda]","389000","23 augustus 2019"
"Verkocht: Lelimanstraat 3 3555 CA Utrecht [funda]","235000","12 september 2019"
"Verkocht: 538 | Tweekapper | Type H 3545 EA Utrecht [funda]","572000","28 maart 2019"
"Verkocht: F.C. Dondersstraat 135 3572 JE Utrecht [funda]","515000","11 september 2019"
"Verkocht: Ravellaan 97 3533 JJ Utrecht [funda]","235000","24 juli 2019"
"Verkocht: Anna van Burendreef 53 3561 ES Utrecht [funda]","275000",""
"Verkocht: Aartsbisschop Romerostraat 483 3573 AR Utrecht [funda]","350000","18 augustus 2019"
"Verkocht: Tweede Westerparklaan 179 3544 VP Utrecht [funda]","375000","31 juli 2019"
"Verkocht: Berlagestraat 126 3555 CW Utrecht [funda]","175000","26 augustus 2019"
"Verkocht: Burgemeester Norbruislaan 374 3555 EP Utrecht [funda]","189500",""
