"title","price","sold_at_date"
"Verkocht: Bos en Lommerplantsoen 93 A 1055 AA Amsterdam [funda]","210000","29 maart 2020"
"Verkocht: Boeninlaan 331 1102 TL Amsterdam [funda]","165000","20 februari 2020"
"Verkocht: Bos en Lommerplantsoen 89 N 1055 AA Amsterdam [funda]","200000","18 maart 2020"
"Verkocht: Uiterwaardenstraat 157 -I 1079 CK Amsterdam [funda]","325000","20 februari 2020"
"Verkocht: Gouden Leeuw 1031 1103 KZ Amsterdam [funda]","175000","18 februari 2020"
"Verkocht: Tweede Atjehstraat 50 -huis 1094 LJ Amsterdam [funda]","535000",""
"Verkocht: Admiraal De Ruijterweg 299 huis 1055 LW Amsterdam [funda]","575000","26 maart 2020"
"Verkocht: Raden Adjeng Kartinistraat 43 1103 MG Amsterdam [funda]","350000","30 april 2019"
"Verkocht: Sumatraplantsoen - Type B1 (Bouwnr. 28) 1095 HW Amsterdam [funda]","499000","26 november 2019"
"Verkocht: Bredeweg 15 I 1098 BM Amsterdam [funda]","475000","25 maart 2020"
"Verkocht: Tommaso Albinonistraat 76 1083 HM Amsterdam [funda]","619000","23 januari 2020"
"Verkocht: Nieuwe Ridderstraat 53 1011 CN Amsterdam [funda]","1050000","13 maart 2020"
"Verkocht: Wenslauerstraat 87 II 1053 AZ Amsterdam [funda]","375000","24 februari 2020"
"Verkocht: Churchill-laan 127 3 1078 DP Amsterdam [funda]","729000","27 oktober 2019"
"Verkocht: Sarphatipark 140 III 1073 EE Amsterdam [funda]","700000","23 maart 2020"
"Verkocht: Gerard Doustraat 35 1 1072 VK Amsterdam [funda]","275000","20 april 2020"
"Verkocht: Pieter van der Werfstraat 113 1067 EM Amsterdam [funda]","299000","13 maart 2020"
"Verkocht: Jan van Schaffelaarplantsoen 19 c 1061 DL Amsterdam [funda]","299000","11 maart 2020"
"Verkocht: Buiten Bantammerstraat 1 1011 AX Amsterdam [funda]","999000","14 april 2020"
"Verkocht: Jan Hanzenstraat 108 3V 1053 SV Amsterdam [funda]","225000","24 maart 2020"
"Verkocht: Banne Buikslootlaan 123 1034 AC Amsterdam [funda]","325000","26 maart 2020"
"Verkocht: Marius Bauerstraat 235 C1 1062 AL Amsterdam [funda]","270000","26 juli 2019"
"Verkocht: KNSM-laan 70 1019 LL Amsterdam [funda]","650000","24 februari 2020"
"Verkocht: Jozef Isra�lskade 84 I 1073 RB Amsterdam [funda]","500000","19 maart 2020"
"Verkocht: Anna Blamansingel 68 1102 ST Amsterdam [funda]","240000","28 februari 2020"
"Verkocht: Tweede van Swindenstraat 168 -F 1093 XA Amsterdam [funda]","575000","27 november 2019"
"Verkocht: Postjesweg 178 1061 AX Amsterdam [funda]","395000","20 februari 2020"
"Verkocht: Waterlooplein 177 A 1011 PG Amsterdam [funda]","619000","18 november 2019"
"Verkocht: Schellingwouderdijk 87 1023 NA Amsterdam [funda]","935000","10 april 2020"
"Verkocht: Swammerdamstraat 38 D 1091 RV Amsterdam [funda]","1050000","20 maart 2020"
"Verkocht: Stoombootweg 71 1035 TV Amsterdam [funda]","750000","30 januari 2020"
"Verkocht: Antillenstraat 6 b 1058 HA Amsterdam [funda]","360000",""
"Verkocht: Haarlemmerdijk 135 -A 1013 KG Amsterdam [funda]","475000","28 februari 2020"
"Verkocht: Orteliusstraat 183 -H 1057 AZ Amsterdam [funda]","525000","15 april 2020"
"Verkocht: Zeeburgerkade 276 1019 HL Amsterdam [funda]","525000","13 februari 2020"
"Verkocht: Minervalaan 69 III 1077 NR Amsterdam [funda]","1350000","22 oktober 2019"
"Verkocht: Zonnehof 56 1109 BJ Amsterdam [funda]","275000","24 februari 2020"
"Verkocht: Lucellestraat 1 huis 1055 HS Amsterdam [funda]","300000","20 maart 2020"
"Verkocht: Wethouder In 't Veldstraat 4 1107 BH Amsterdam [funda]","325000","13 maart 2020"
"Verkocht: Zeeburgerkade 712 1019 HS Amsterdam [funda]","449000","20 april 2020"
"Verkocht: Max Planckstraat 17 I 1098 TS Amsterdam [funda]","385000",""
"Verkocht: Wilhelminastraat 106 -III 1054 WN Amsterdam [funda]","395000","21 februari 2020"
"Verkocht: Waterlandplein 292 A 1024 NB Amsterdam [funda]","300000","11 maart 2020"
"Verkocht: Nieuwe Achtergracht 20 I 1018 XX Amsterdam [funda]","375000","27 maart 2020"
"Verkocht: Apollolaan 193 A 1077 AW Amsterdam [funda]","1690000","30 maart 2020"
"Verkocht: Rochussenstraat 12 H 1051 JK Amsterdam [funda]","275000","23 maart 2020"
"Verkocht: Passeerdersgracht 34 BEL 1016 XH Amsterdam [funda]","425000","12 maart 2020"
"Verkocht: Buiksloterbreek 104 1034 XE Amsterdam [funda]","600000","15 februari 2020"
"Verkocht: Rochussenstraat 11 III 1051 JK Amsterdam [funda]","600000","14 april 2020"
"Verkocht: Schippersstraat 5 3 1011 AZ Amsterdam [funda]","595000","13 januari 2020"
"Verkocht: Van Spilbergenstraat 41 h 1057 PX Amsterdam [funda]","399000","15 april 2020"
"Verkocht: Joos de Moorstraat 22 H 1056 TZ Amsterdam [funda]","575000","22 maart 2020"
"Verkocht: Zocherstraat 50 B 1054 LZ Amsterdam [funda]","500000","26 maart 2020"
"Verkocht: Maldenhof 71 1106 EB Amsterdam [funda]","385000","13 januari 2020"
"Verkocht: De Lairessestraat 172 C 1075 HM Amsterdam [funda]","950000","26 februari 2020"
"Verkocht: Hoofdweg 530 1055 AB Amsterdam [funda]","425000","23 maart 2020"
"Verkocht: Noordzijde 287 1064 ME Amsterdam [funda]","275000","14 april 2020"
"Verkocht: Eva Besny�straat 47 1087 KR Amsterdam [funda]","415000","30 januari 2020"
"Verkocht: Cornelis van Rijplantsoen 38 1063 MC Amsterdam [funda]","350000","16 april 2020"
"Verkocht: Admiralengracht 209 II 1057 EW Amsterdam [funda]","365000","18 maart 2020"
"Verkocht: Bouwnummer (Bouwnr. 8) 1087 VA Amsterdam [funda]","667730","30 maart 2020"
"Verkocht: Bouwnummer (Bouwnr. 9) 1087 VA Amsterdam [funda]","641070","30 maart 2020"
"Verkocht: Ravenswaaipad 104 1107 EG Amsterdam [funda]","185000","19 maart 2020"
"Verkocht: Boomgaardlaan 89 1036 KJ Amsterdam [funda]","500000","24 januari 2020"
"Verkocht: Leeuwendalersweg 115 1061 BD Amsterdam [funda]","570000","19 februari 2020"
"Verkocht: Bellamystraat 18 IV 1053 BL Amsterdam [funda]","325000","19 maart 2020"
"Verkocht: Van Ostadestraat 173 -2 1073 TL Amsterdam [funda]","375000","18 maart 2020"
"Verkocht: P.E. Tegelbergplein 12 1019 TA Amsterdam [funda]","1150000","13 november 2019"
"Verkocht: Elegaststraat 15 -III 1055 TH Amsterdam [funda]","325000",""
"Verkocht: Fannius Scholtenstraat 88 -hs 1051 GB Amsterdam [funda]","375000","24 maart 2020"
"Verkocht: Valentijnkade 55 F 1095 JK Amsterdam [funda]","350000","17 april 2020"
"Verkocht: Eerste Oosterparkstraat 168 G 1091 HJ Amsterdam [funda]","300000","23 maart 2020"
"Verkocht: Fannius Scholtenstraat 73 III 1051 EV Amsterdam [funda]","535000","17 april 2020"
"Verkocht: Gijsbrecht van IJselsteinstraat 17 1082 KE Amsterdam [funda]","689000","17 april 2020"
"Verkocht: Jan Pieter Heijestraat 122 -II 1054 MH Amsterdam [funda]","325000","17 april 2020"
"Verkocht: Zonnehof 23 1109 BG Amsterdam [funda]","275000","12 maart 2020"
"Verkocht: Tweede van Swindenstraat 178 -B 1093 XA Amsterdam [funda]","550000","10 januari 2020"
"Verkocht: Leerdamhof 475 1108 CN Amsterdam [funda]","295000","11 maart 2020"
"Verkocht: Lodewijk Tripstraat 22 III 1052 ET Amsterdam [funda]","650000","17 april 2020"
"Verkocht: Heemstedestraat 64 BV 1058 NP Amsterdam [funda]","725000","21 februari 2020"
"Verkocht: Copernicusstraat 62 II 1098 JJ Amsterdam [funda]","790000","29 januari 2020"
"Verkocht: Groenhoven 528 1103 LR Amsterdam [funda]","185000","13 februari 2020"
"Verkocht: Pieter Calandlaan 895 1069 SC Amsterdam [funda]","397000","15 april 2020"
"Verkocht: Tweede Egelantiersdwarsstraat 26 1015 SC Amsterdam [funda]","299500","16 maart 2020"
"Verkocht: Mariotteplein 35 huis 1098 NX Amsterdam [funda]","875000","17 april 2020"
"Verkocht: Sumatraplantsoen - Type B2 (Bouwnr. 65) 1095 HW Amsterdam [funda]","529000","14 oktober 2019"
"Verkocht: Anfieldroad 109 1098 WB Amsterdam [funda]","700000","17 april 2020"
"Verkocht: Willem Augustinstraat 207 1061 MJ Amsterdam [funda]","399000","28 februari 2020"
"Verkocht: Jisperveldstraat 155 1024 AH Amsterdam [funda]","325000","24 maart 2020"
"Verkocht: Pampuslaan 501 1087 HP Amsterdam [funda]","667696","30 maart 2020"
"Verkocht: Pampuslaan 491 1087 HP Amsterdam [funda]","694474","30 maart 2020"
"Verkocht: Sumatraplantsoen - Type C1 (Bouwnr. 22) 1095 HW Amsterdam [funda]","496000","27 november 2019"
"Verkocht: Nieuwe Prinsengracht 70 3-4 1018 VT Amsterdam [funda]","900000","16 maart 2020"
"Verkocht: Marskramerstraat 194 1033 WG Amsterdam [funda]","375000","13 april 2020"
"Verkocht: Elandsgracht 128 E 1016 VB Amsterdam [funda]","425000","17 april 2020"
"Verkocht: Aan het IJ | The Cube (Bouwnr. 152) 1031 KE Amsterdam [funda]","475000","23 april 2020"
"Verkocht: Van Bossestraat 35 hs 1051 JS Amsterdam [funda]","670000","19 maart 2020"
"Verkocht: Deltastraat 14 huis 1078 PC Amsterdam [funda]","695000","26 februari 2020"
"Verkocht: Nieuwezijds Voorburgwal 20 D 1012 RZ Amsterdam [funda]","375000","10 maart 2020"
"Verkocht: Wagenaarstraat 57 1093 CG Amsterdam [funda]","440000","15 april 2020"
"Verkocht: Pieter Calandlaan 991 1069 SC Amsterdam [funda]","460000","11 maart 2020"
"Verkocht: Johannes Verhulststraat 184 II 1075 HD Amsterdam [funda]","1350000","27 maart 2020"
"Verkocht: Hondecoeterstraat 30 III 1071 LS Amsterdam [funda]","1050000","17 februari 2020"
"Verkocht: Dudok de Withof 4 1067 RV Amsterdam [funda]","599000",""
"Verkocht: Uiterwaardenstraat 284 HS 1079 DA Amsterdam [funda]","425000","25 maart 2020"
"Verkocht: Prinsengracht 34 H 1015 DW Amsterdam [funda]","835000","30 maart 2020"
"Verkocht: H. Cleyndertweg 463 1025 DT Amsterdam [funda]","224000",""
"Verkocht: Graafschapstraat 2 1079 PE Amsterdam [funda]","595000","23 maart 2020"
"Verkocht: Amerbos 35 1025 XX Amsterdam [funda]","425000","25 maart 2020"
"Verkocht: Boniplein 34 1094 SG Amsterdam [funda]","299500","22 april 2020"
"Verkocht: Carolina MacGillavrylaan 408 1098 XB Amsterdam [funda]","550000","11 maart 2020"
"Verkocht: Mercatorplein 3 II 1057 BX Amsterdam [funda]","350000","19 februari 2020"
"Verkocht: Slikkerveerstraat 10 1107 VJ Amsterdam [funda]","225000","18 maart 2020"
"Verkocht: Blasiusstraat 15 -2 1091 CJ Amsterdam [funda]","375000","12 maart 2020"
"Verkocht: Erasmusgracht 580 1061 BL Amsterdam [funda]","550000","30 maart 2020"
"Verkocht: Vinkenstraat 17 -1 1013 JL Amsterdam [funda]","240000","21 februari 2020"
"Verkocht: Bouwnummer (Bouwnr. 79) 1043 Amsterdam [funda]","738104","25 februari 2020"
"Verkocht: Aan het IJ  | The Twins (Bouwnr. 1504) 1031 DC Amsterdam [funda]","695000","24 februari 2020"
"Verkocht: Aan het IJ  | The Twins (Bouwnr. 2502) 1031 DC Amsterdam [funda]","825000","12 juni 2019"
"Verkocht: Joris Ivensplein 70 1087 BP Amsterdam [funda]","495000","24 maart 2020"
"Verkocht: Kleine Bickersstraat 1 1013 LJ Amsterdam [funda]","425000","16 april 2020"
"Verkocht: Bakhuizen van den Brinkhof 57 1065 BB Amsterdam [funda]","725000","25 maart 2020"
"Verkocht: Aan het IJ | The Cube (Bouwnr. 138) 1031 KE Amsterdam [funda]","629000","13 maart 2020"
"Verkocht: Aan het IJ | The Cube (Bouwnr. 155) 1031 KE Amsterdam [funda]","675000","12 maart 2020"
"Verkocht: Aan het IJ | The Cube (Bouwnr. 147) 1031 KE Amsterdam [funda]","755000","26 maart 2020"
"Verkocht: Johannes Worpstraat 7 2 1076 BC Amsterdam [funda]","325000","17 april 2020"
"Verkocht: Zoomstraat 34 I 1078 XK Amsterdam [funda]","495000","20 maart 2020"
"Verkocht: Lobo-Braakensiekstraat 88 1065 HP Amsterdam [funda]","720000","14 april 2020"
"Verkocht: Dijkgraafplein 87 1069 EL Amsterdam [funda]","260000","26 maart 2020"
"Verkocht: Pijnackerstraat 14 -III-IV 1072 JT Amsterdam [funda]","595000","13 februari 2020"
"Verkocht: Distelweg 293 1031 HD Amsterdam [funda]","325000","27 februari 2020"
"Verkocht: Geleenstraat 31 1078 LC Amsterdam [funda]","625000","13 februari 2020"
"Verkocht: Loenermark 429 1025 TL Amsterdam [funda]","265000","15 februari 2020"
"Verkocht: Passeerdersstraat 124 1016 ZA Amsterdam [funda]","550000","17 april 2020"
"Verkocht: Bundlaan 136 1031 KA Amsterdam [funda]","490000","12 augustus 2018"
"Verkocht: Korte Geuzenstraat 201 1056 KS Amsterdam [funda]","250000","20 april 2020"
"Verkocht: Joris Ivensplein 114 E 1087 BP Amsterdam [funda]","208000","20 april 2020"
"Verkocht: Brentanostraat 166 1102 RZ Amsterdam [funda]","195000","24 maart 2020"
"Verkocht: Hoofdweg 865 1055 SC Amsterdam [funda]","475000","26 maart 2020"
"Verkocht: Veerstraat 38 H 1075 SW Amsterdam [funda]","515000","27 maart 2020"
"Verkocht: Haarlemmerweg 169 I 1051 LA Amsterdam [funda]","325000","27 maart 2020"
"Verkocht: Jacob Obrechtstraat 7 1071 KC Amsterdam [funda]","2650000","22 januari 2020"
"Verkocht: Marco Polostraat 207 -III 1057 WK Amsterdam [funda]","375000","20 maart 2020"
"Verkocht: Admiraal De Ruijterweg 313 huis 1055 LX Amsterdam [funda]","575000","10 maart 2020"
"Verkocht: Akbarstraat 34 B 1061 EB Amsterdam [funda]","340000","10 april 2020"
"Verkocht: Crynssenstraat 50 III 1058 XX Amsterdam [funda]","640000","16 april 2020"
"Verkocht: Delistraat 34 D 1094 CW Amsterdam [funda]","235000",""
"Verkocht: Celebesstraat 3 -hs 1094 EJ Amsterdam [funda]","699000","30 januari 2020"
"Verkocht: C�ramiquelaan 167 1031 KG Amsterdam [funda]","490000","19 maart 2020"
"Verkocht: Olympiakade 35 -2 1076 XT Amsterdam [funda]","350000","20 april 2020"
"Verkocht: Carolina MacGillavrylaan 516 1098 XB Amsterdam [funda]","399000","27 februari 2020"
"Verkocht: Egelantiersstraat 71 A 1015 PX Amsterdam [funda]","450000","24 april 2020"
"Verkocht: C�ramiquelaan 239 1031 KG Amsterdam [funda]","745000","12 december 2018"
"Verkocht: Krugerplein 10 -C 1091 KX Amsterdam [funda]","425000","10 april 2020"
"Verkocht: Amsteldijk 23 4 1074 HS Amsterdam [funda]","699000","27 maart 2020"
"Verkocht: Hogeweg 41 lll 1098 BX Amsterdam [funda]","385000","17 maart 2020"
"Verkocht: Dickenslaan 29 1102 XN Amsterdam [funda]","260000","15 juni 2019"
"Verkocht: Jacques Veltmanstraat 321 1065 DC Amsterdam [funda]","450000","13 februari 2020"
"Verkocht: Paterslaan 15 1023 NZ Amsterdam [funda]","1400000","23 maart 2020"
"Verkocht: Cornelis Trooststraat 57 III 1072 JC Amsterdam [funda]","775000","21 januari 2020"
"Verkocht: Brederodestraat 124 IV 1054 VH Amsterdam [funda]","425000","18 januari 2020"
"Verkocht: Stadionkade 126 III 1076 BR Amsterdam [funda]","1100000","10 maart 2020"
"Verkocht: Groen van Prinstererstraat 21 II 1051 ED Amsterdam [funda]","550000","26 maart 2020"
"Verkocht: Langswater 582 1069 EE Amsterdam [funda]","220000","15 april 2020"
"Verkocht: Johan Hofmanstraat 318 1069 KE Amsterdam [funda]","365000","23 maart 2020"
"Verkocht: Driehoekstraat 2 B 1015 GL Amsterdam [funda]","695000","12 maart 2020"
"Verkocht: Dorpsstraat Holysloot 45 1028 BC Amsterdam [funda]","440000","10 april 2020"
"Verkocht: Werengouw 55 1024 NM Amsterdam [funda]","595000","12 februari 2020"
"Verkocht: Tussendek 86 1034 TV Amsterdam [funda]","285000","10 maart 2020"
"Verkocht: Diepenbrockstraat 42 1077 WB Amsterdam [funda]","2000000","20 februari 2020"
"Verkocht: Van Tuyll van Serooskerkenweg 68 -1 1076 JN Amsterdam [funda]","500000","24 maart 2020"
"Verkocht: Seinwachterstraat 60 1019 TE Amsterdam [funda]","549000",""
"Verkocht: Rozengracht 236 C 1016 SZ Amsterdam [funda]","550000","27 februari 2020"
"Verkocht: Reguliersgracht 104 -C 1017 LW Amsterdam [funda]","400000","11 november 2019"
"Verkocht: Overvoorde 30 1082 GA Amsterdam [funda]","350000","18 maart 2020"
"Verkocht: Omval 337 1096 HR Amsterdam [funda]","590000","20 maart 2020"
"Verkocht: Van Speijkstraat 2 -hs 1057 HA Amsterdam [funda]","330000","12 maart 2020"
"Verkocht: Van Spilbergenstraat 62 II 1057 RK Amsterdam [funda]","325000","24 februari 2020"
"Verkocht: Stadionweg 74 1077 SP Amsterdam [funda]","1900000","22 november 2019"
"Verkocht: Karel du Jardinstraat 5 2 1072 SC Amsterdam [funda]","475000","21 februari 2020"
"Verkocht: Bouwnummer (Bouwnr. 2) 1018 Amsterdam [funda]","924000","11 maart 2020"
"Verkocht: Prinsengracht 254 G 1016 HG Amsterdam [funda]","329000","13 maart 2020"
"Verkocht: Eerste Helmersstraat 231 1054 DX Amsterdam [funda]","1550000","29 januari 2020"
"Verkocht: Sleewijkstraat 78 1107 TW Amsterdam [funda]","369000","19 december 2019"
"Verkocht: Nassaukade 39 3 1052 CL Amsterdam [funda]","475000","12 februari 2020"
"Verkocht: Franciscus Claessenstraat 2 1063 EE Amsterdam [funda]","525000","30 maart 2020"
"Verkocht: Brouwersgracht 194 C 1013 HC Amsterdam [funda]","550000","28 januari 2020"
"Verkocht: Govert Flinckstraat 115 2/3V 1072 EG Amsterdam [funda]","495000","12 februari 2020"
"Verkocht: Hunzestraat 131 2 1079 VZ Amsterdam [funda]","550000","12 februari 2020"
"Verkocht: Haarlemmerweg 195 2 1051 LC Amsterdam [funda]","365000",""
"Verkocht: Egidiusstraat 97 -1 1055 GP Amsterdam [funda]","375000","13 januari 2020"
"Verkocht: Haarlemmerweg 651 -III 1055 PS Amsterdam [funda]","375000","26 februari 2020"
"Verkocht: Rustenburgerstraat 393 III 1072 GW Amsterdam [funda]","785000","21 maart 2020"
"Verkocht: Eerste Helmersstraat 98 C 1054 EG Amsterdam [funda]","695000","18 februari 2020"
"Verkocht: Tegenhouderstraat 10 1033 PT Amsterdam [funda]","439000","10 maart 2020"
"Verkocht: Boeninlaan 15 1102 TH Amsterdam [funda]","272500","19 februari 2020"
"Verkocht: Jisperveldstraat 484 1024 AZ Amsterdam [funda]","235000","13 maart 2020"
"Verkocht: Borneostraat 26 B 1094 CK Amsterdam [funda]","600000","26 maart 2020"
"Verkocht: Joh.M. Coenenstraat 52 1071 WH Amsterdam [funda]","835000","11 januari 2020"
"Verkocht: Hobbemakade 62 I 1071 XL Amsterdam [funda]","250000","11 maart 2020"
"Verkocht: Kwintsheulstraat 94 1062 ED Amsterdam [funda]","490000","25 maart 2020"
"Verkocht: Grubbehoeve 320 1103 GZ Amsterdam [funda]","235000","19 februari 2020"
"Verkocht: Potvisstraat 92 1035 HL Amsterdam [funda]","325000","12 februari 2020"
"Verkocht: Chass�straat 84 3+4 1057 JJ Amsterdam [funda]","799000","19 februari 2020"
"Verkocht: Tweede Atjehstraat 18 III 1094 LG Amsterdam [funda]","400000","12 februari 2020"
"Verkocht: Marskramerstraat 72 1033 WK Amsterdam [funda]","210000","10 februari 2020"
"Verkocht: Pieter de Hoochstraat 9 D 1071 ED Amsterdam [funda]","3200000","25 februari 2020"
"Verkocht: Marskramerstraat 172 1033 WG Amsterdam [funda]","299500","13 december 2019"
"Verkocht: Alexander Boersstraat 20 II 1071 KX Amsterdam [funda]","1000000","16 januari 2020"
"Verkocht: De la Reijstraat 16 A 1091 PA Amsterdam [funda]","340000","26 februari 2020"
"Verkocht: Sumatraplantsoen - Type A2 (Bouwnr. 5) 1095 HW Amsterdam [funda]","499000","12 december 2019"
"Verkocht: H.J.M. Walenkampstraat 47 1019 CX Amsterdam [funda]","375000","12 december 2019"
"Verkocht: Sumatrastraat 130 1094 NL Amsterdam [funda]","375000",""
"Verkocht: Edisonstraat 39 II 1098 TD Amsterdam [funda]","400000","18 maart 2020"
"Verkocht: De Egmondenstraat 194 1024 SH Amsterdam [funda]","295000","10 maart 2020"
"Verkocht: Tuinstraat 119 C 1015 PA Amsterdam [funda]","650000","13 februari 2020"
"Verkocht: Pieter Aertszstraat 81 3 1073 SL Amsterdam [funda]","850000","20 februari 2020"
"Verkocht: Rangeerderstraat 4 1019 TN Amsterdam [funda]","785000","19 november 2019"
"Verkocht: Spinaker 133 1034 MH Amsterdam [funda]","248000","31 januari 2020"
"Verkocht: Loosduinenstraat 98 1062 EG Amsterdam [funda]","549000","11 maart 2020"
"Verkocht: Kerkstraat 114 1017 GP Amsterdam [funda]","1870000","10 september 2019"
"Verkocht: Jisperveldstraat 536 1024 BA Amsterdam [funda]","250000","22 februari 2020"
"Verkocht: Nachtwachtlaan 54 1058 EB Amsterdam [funda]","480000","24 februari 2020"
"Verkocht: Formosastraat 18 1094 SZ Amsterdam [funda]","325000","23 maart 2020"
"Verkocht: Rosy Wertheimstraat 67 1082 MZ Amsterdam [funda]","325000","31 maart 2020"
"Verkocht: Peter Schatstraat 93 1082 MX Amsterdam [funda]","695000","20 maart 2020"
"Verkocht: Anselmushof 11 1064 NK Amsterdam [funda]","325000","27 november 2019"
"Verkocht: Courbetstraat 8 1077 ZT Amsterdam [funda]","740000","18 februari 2020"
"Verkocht: Burgemeester De Vlugtlaan 149 B 1063 BK Amsterdam [funda]","315000","20 februari 2020"
"Verkocht: Realengracht 118 1013 KW Amsterdam [funda]","495000","31 januari 2020"
"Verkocht: Bonairestraat 21 -III 1058 XC Amsterdam [funda]","700000","18 maart 2020"
"Verkocht: Nicolaas Anslijnstraat 58 1068 WP Amsterdam [funda]","285000",""
"Verkocht: Van Hogendorpstraat 72 B 1051 BS Amsterdam [funda]","450000","12 maart 2020"
"Verkocht: Bertelmanplein 8 1 1075 LP Amsterdam [funda]","400000","26 maart 2020"
"Verkocht: Kloekhorststraat 171 1104 ML Amsterdam [funda]","225000","13 maart 2020"
"Verkocht: Willem de Zwijgerlaan 341 hs 1055 RB Amsterdam [funda]","370000","20 maart 2020"
"Verkocht: Lijnbaansgracht 163 III 1016 VX Amsterdam [funda]","1298000","13 november 2019"
"Verkocht: Rustenburgerstraat 155 II 1073 EZ Amsterdam [funda]","325000","20 maart 2020"
"Verkocht: Houtrijkstraat 40 -A 1013 VD Amsterdam [funda]","245000","20 maart 2020"
"Verkocht: Kazernestraat 2 3 1018 CC Amsterdam [funda]","500000","18 maart 2020"
