"title","price","sold_at_date"
"Verkocht: Maasstraat 8 c 3016 DC Rotterdam [funda]","275000","12 juli 2019"
"Verkocht: Texelsestraat 71 C 3083 PS Rotterdam [funda]","139000","25 juni 2019"
"Verkocht: Schinnenbaan 576 3077 JJ Rotterdam [funda]","192500","24 augustus 2019"
"Verkocht: Hebronstraat 12 a 3061 KD Rotterdam [funda]","275000","12 juli 2019"
"Verkocht: Wilgenplaslaan 402 3052 SR Rotterdam [funda]","200000","28 juni 2019"
"Verkocht: Engelsestraat 130 A2 3028 CJ Rotterdam [funda]","135000","26 augustus 2019"
"Verkocht: Jan van Ghestellaan 45 3054 CG Rotterdam [funda]","1190000","17 juli 2019"
"Verkocht: Zuider Kerkedijk 136 3079 PB Rotterdam [funda]","270000","10 mei 2019"
"Verkocht: Hillestraat 54 3072 JN Rotterdam [funda]","315000",""
"Verkocht: Bekermos 14 3069 AJ Rotterdam [funda]","300000","10 juli 2019"
"Verkocht: Vosmaerstraat 54 3027 KM Rotterdam [funda]","200000","26 augustus 2019"
"Verkocht: Grote Visserijstraat 117 c 3026 CG Rotterdam [funda]","175000","30 juli 2019"
"Verkocht: Boompjes 344 3011 XZ Rotterdam [funda]","245000","28 juni 2019"
"Verkocht: Buziaustraat 58 3034 WD Rotterdam [funda]","225000","30 juli 2019"
"Verkocht: Wilhelminakade 323 3072 AP Rotterdam [funda]","995000","19 augustus 2019"
"Verkocht: Sint-Jacobstraat 225 3011 DK Rotterdam [funda]","375000","30 juli 2019"
"Verkocht: Berkelselaan 22 3037 PE Rotterdam [funda]","698000","19 juli 2019"
"Verkocht: Dordtselaan 103 C 3081 BJ Rotterdam [funda]","200000","27 juni 2019"
"Verkocht: Nansenplaats 165 3069 CP Rotterdam [funda]","139500","17 juli 2019"
"Verkocht: Laan van Oud-Kralingen 5 3066 HA Rotterdam [funda]","575000","23 juli 2019"
"Verkocht: Meekrapstraat 3 B 3073 DL Rotterdam [funda]","167500","29 juli 2019"
"Verkocht: Bas Paauwestraat 70 3077 MP Rotterdam [funda]","399000","12 juli 2019"
"Verkocht: Willy den Oudenstraat 15 3056 AD Rotterdam [funda]","519000","25 juli 2019"
"Verkocht: Avenue Concordia 17 b 3062 LA Rotterdam [funda]","700000","14 augustus 2019"
"Verkocht: Van Beuningenstraat 5 IR 3039 WB Rotterdam [funda]","289000","27 augustus 2019"
"Verkocht: Quadenoord 212 3079 XJ Rotterdam [funda]","139500","15 juli 2019"
"Verkocht: Graaf Balderikstraat 143 3032 HD Rotterdam [funda]","200000","23 augustus 2019"
"Verkocht: Polderlaan 24 B 3074 ME Rotterdam [funda]","200000","16 oktober 2018"
"Verkocht: Meester Marrestraat 54 3032 SV Rotterdam [funda]","235000","16 juli 2019"
"Verkocht: De Lairesselaan 92 3062 PK Rotterdam [funda]","1650000","27 augustus 2019"
"Verkocht: Kratonkade 646 3024 EW Rotterdam [funda]","425000","18 juli 2019"
"Verkocht: Lange Hilleweg 33 b 3073 BH Rotterdam [funda]","299500","26 juni 2019"
"Verkocht: Buitenbassinweg 540 3063 TC Rotterdam [funda]","495000","14 maart 2019"
"Verkocht: Letlandsestraat 10 c 3028 ED Rotterdam [funda]","130000","10 juli 2019"
"Verkocht: Heemraadssingel 72 3021 DD Rotterdam [funda]","1650000","16 oktober 2018"
"Verkocht: Troms�dreef 14 3067 DL Rotterdam [funda]","225000","19 augustus 2019"
"Verkocht: 's-Gravensingel 51 3062 SC Rotterdam [funda]","285000","11 juli 2019"
"Verkocht: Drinkwaterweg 238 3063 JC Rotterdam [funda]","215000","19 augustus 2019"
"Verkocht: Kopenhagenstraat 41 3067 DE Rotterdam [funda]","215000","19 juli 2019"
"Verkocht: Blokmakersstraat 10 3025 NH Rotterdam [funda]","375000","19 juli 2019"
"Verkocht: Schietbaanlaan 91 b 3021 LG Rotterdam [funda]","399500","31 juli 2019"
"Verkocht: Willebrordusstraat 20 A 3037 TR Rotterdam [funda]","319000","25 juni 2019"
"Verkocht: Buitenbassinweg 649 3063 TL Rotterdam [funda]","350000","18 juli 2019"
"Verkocht: Sint-Jacobstraat 77 3011 DK Rotterdam [funda]","365000","17 mei 2019"
"Verkocht: Snelfilterweg 160 3063 JH Rotterdam [funda]","225000","19 juli 2019"
"Verkocht: Groen van Prinstererstraat 23 b 3038 RB Rotterdam [funda]","350000","13 juni 2019"
"Verkocht: Bergselaan 239 C3 3038 CB Rotterdam [funda]","389500","23 juli 2019"
"Verkocht: Chopinlaan 48 3055 JN Rotterdam [funda]","715000","19 juli 2019"
"Verkocht: Rochussenstraat 197 B01 3021 NR Rotterdam [funda]","300000","17 juli 2019"
"Verkocht: Socratesstraat 188 3076 BZ Rotterdam [funda]","127500","26 augustus 2019"
"Verkocht: Beukelsweg 91 b03 3022 GG Rotterdam [funda]","300000","18 juni 2019"
"Verkocht: Eenbes 12 3069 LM Rotterdam [funda]","325000","28 juni 2019"
"Verkocht: De Savornin Lohmanlaan 70 a 3038 NM Rotterdam [funda]","275000","21 juni 2019"
"Verkocht: Ommoordsestraat 36 3061 LL Rotterdam [funda]","595000","29 juli 2019"
"Verkocht: Max Heymansstraat 33 3059 MK Rotterdam [funda]","439000","24 juli 2019"
"Verkocht: Geullestraat 47 3077 TR Rotterdam [funda]","249000","15 juli 2019"
"Verkocht: Gedempte Zalmhaven 535 3011 BT Rotterdam [funda]","495000","17 juni 2019"
"Verkocht: Koolzaadstraat 26 3073 DJ Rotterdam [funda]","159500","24 juni 2019"
"Verkocht: Struitenweg 40 a 3082 WX Rotterdam [funda]","175000","27 juni 2019"
"Verkocht: Rodenrijselaan 8 b 3037 XE Rotterdam [funda]","435000","16 juli 2019"
"Verkocht: Schiehavenkade 234 3024 EZ Rotterdam [funda]","369000","26 juli 2019"
"Verkocht: Schere 65 3085 DT Rotterdam [funda]","225000",""
"Verkocht: Straatweg 120 A 3051 BM Rotterdam [funda]","220000","27 augustus 2019"
"Verkocht: Haringvliet 68 3011 TG Rotterdam [funda]","125000","19 augustus 2019"
"Verkocht: Frank van Borselenstraat 10 A 3021 RK Rotterdam [funda]","319000","28 augustus 2019"
"Verkocht: Claes de Vrieselaan 225 3021 JM Rotterdam [funda]","235000","16 augustus 2019"
"Verkocht: Lange Hilleweg 29 b 3073 BH Rotterdam [funda]","315000","19 juli 2019"
"Verkocht: Brandingdijk 284 3059 RB Rotterdam [funda]","535000","26 juli 2019"
"Verkocht: Blauwgras 59 3068 BB Rotterdam [funda]","259000","26 juli 2019"
"Verkocht: Hekbootstraat 6 C 3028 XH Rotterdam [funda]","155000","12 augustus 2019"
"Verkocht: Verboomstraat 149 A 3082 JH Rotterdam [funda]","175000","12 juli 2019"
"Verkocht: Hillegondastraat 2 b 3051 PB Rotterdam [funda]","275000","13 augustus 2019"
"Verkocht: Brede Hilledijk 143 3072 NB Rotterdam [funda]","300000","29 augustus 2019"
"Verkocht: Otto Verdoornplaats 78 3067 AR Rotterdam [funda]","175000","17 juli 2019"
"Verkocht: Randweg 118 A 3074 BV Rotterdam [funda]","175000","26 juli 2019"
"Verkocht: Goudse Rijweg 277 3031 CG Rotterdam [funda]","235000","19 augustus 2019"
"Verkocht: Insulindestraat 231 B 2 3038 JP Rotterdam [funda]","345000",""
"Verkocht: Cornelis Kraanstraat 44 3065 HD Rotterdam [funda]","375000","20 juli 2019"
"Verkocht: Goudsewagenstraat 26 b 3011 RK Rotterdam [funda]","185000","30 juli 2019"
"Verkocht: Ruivenstraat 131 3036 DD Rotterdam [funda]","225000","19 juli 2019"
"Verkocht: Zocherstraat 4 b 3067 AT Rotterdam [funda]","375000","20 juli 2019"
"Verkocht: Voorhaven 97 C 3025 HE Rotterdam [funda]","180000","31 juli 2019"
"Verkocht: Essenburgsingel 121 bII 3022 EK Rotterdam [funda]","285000","23 mei 2019"
"Verkocht: Treubstraat 20 a 3038 XZ Rotterdam [funda]","225000","23 augustus 2019"
"Verkocht: Alerdincksingel 74 3077 JB Rotterdam [funda]","177500","29 augustus 2019"
"Verkocht: Kobelaan 322 3067 MD Rotterdam [funda]","145000","10 juli 2019"
"Verkocht: Bisschopstraat 31 C 3039 VA Rotterdam [funda]","385000","13 mei 2019"
"Verkocht: Deensestraat 57 A 3028 GD Rotterdam [funda]","125000","29 augustus 2019"
"Verkocht: Heemskerkstraat 47 b 2 3038 VC Rotterdam [funda]","375000","12 juni 2019"
"Verkocht: Gedempte Zalmhaven 519 3011 BT Rotterdam [funda]","399500","29 mei 2019"
"Verkocht: Palermohof 37 3067 WS Rotterdam [funda]","275000","25 juli 2019"
"Verkocht: Socratesstraat 233 3076 BW Rotterdam [funda]","159500","15 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 79) 3072 AZ Rotterdam [funda]","392500","29 augustus 2019"
"Verkocht: Mathenesserdijk 360 A2 3026 GS Rotterdam [funda]","300000","25 augustus 2019"
"Verkocht: Huub van den Brulestraat 20 3065 PG Rotterdam [funda]","400000","12 juli 2019"
"Verkocht: Luzacstraat 6 a 3038 VW Rotterdam [funda]","200000","13 mei 2019"
"Verkocht: Willem Sch�rmannstraat 29 a 3031 RN Rotterdam [funda]","275000","19 augustus 2019"
"Verkocht: Kabelhof 63 3072 WJ Rotterdam [funda]","469000","23 juli 2019"
"Verkocht: Doezastraat 16 B2 3039 ZE Rotterdam [funda]","299500","26 augustus 2019"
"Verkocht: Statenweg 161 b 3039 HM Rotterdam [funda]","350000","10 augustus 2019"
"Verkocht: Lieven de Keystraat 110 3067 KM Rotterdam [funda]","350000","12 juni 2019"
"Verkocht: Schieweg 249 d 3038 AZ Rotterdam [funda]","305000","23 augustus 2019"
"Verkocht: Oostplein 121 3011 KX Rotterdam [funda]","269000","23 augustus 2019"
"Verkocht: Edmond Hellenraadstraat 1 3067 NP Rotterdam [funda]","200000","23 juli 2019"
"Verkocht: Buffelstraat 85 3064 AA Rotterdam [funda]","207500","28 augustus 2019"
"Verkocht: Koningslaan 212 3067 TG Rotterdam [funda]","165000","26 juni 2019"
"Verkocht: Jufferstraat 142 3011 XM Rotterdam [funda]","300000","16 augustus 2019"
"Verkocht: Blokmakersstraat 10 3025 NH Rotterdam [funda]","375000","19 juli 2019"
"Verkocht: Jonker Fransstraat 107 D 3031 AP Rotterdam [funda]","289000","17 mei 2019"
"Verkocht: Buitenbassinweg 641 3063 TL Rotterdam [funda]","350000","23 mei 2019"
"Verkocht: Duizendschoonstraat 34 C 3051 SG Rotterdam [funda]","259000","29 juli 2019"
"Verkocht: Gijsingstraat 71 C 3026 RJ Rotterdam [funda]","175000","22 augustus 2019"
"Verkocht: Brede Hilledijk 630 3072 NK Rotterdam [funda]","350000","30 juli 2019"
"Verkocht: Tak van Poortvlietstraat 37 AI 3038 NW Rotterdam [funda]","269000","15 augustus 2019"
"Verkocht: Bouwnummer (Bouwnr. 23) 3071 JM Rotterdam [funda]","599500","29 augustus 2019"
"Verkocht: Bouwnummer (Bouwnr. 26) 3071 JM Rotterdam [funda]","594500","29 augustus 2019"
"Verkocht: Theo Laseromsstraat 1 3056 PE Rotterdam [funda]","550000","13 augustus 2019"
"Verkocht: Voermanweg 666 3067 JW Rotterdam [funda]","189500","19 augustus 2019"
"Verkocht: Goudsesingel 522 3011 KR Rotterdam [funda]","375000","12 augustus 2019"
"Verkocht: Stroveer 80 3032 GA Rotterdam [funda]","295000","22 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 56) 3072 LL Rotterdam [funda]","564500","29 augustus 2019"
"Verkocht: West-Sidelinge 98 3043 SR Rotterdam [funda]","325000","15 juni 2019"
"Verkocht: Koninginneweg 165 3078 GM Rotterdam [funda]","225000","25 juli 2019"
"Verkocht: Weena 265 3013 AL Rotterdam [funda]","480000","22 augustus 2019"
"Verkocht: Nico Koomanskade 359 3072 LM Rotterdam [funda]","683000","16 augustus 2019"
"Verkocht: Meelbes 10 3069 LT Rotterdam [funda]","265000","26 juli 2019"
"Verkocht: Maashaven O.z. 222 3072 HS Rotterdam [funda]","325000","29 mei 2019"
"Verkocht: Mijnsherenlaan 183 a 3081 GN Rotterdam [funda]","175000","20 juni 2019"
"Verkocht: Molensingel 28 3043 KA Rotterdam [funda]","425000","25 mei 2019"
"Verkocht: Bergweg 338 A 3032 BC Rotterdam [funda]","650000",""
"Verkocht: Rilland Bathstraat 168 3086 ST Rotterdam [funda]","125000","16 augustus 2019"
"Verkocht: Tiesselinswaard 32 3078 PX Rotterdam [funda]","250000","16 juli 2019"
"Verkocht: Korfoepad 47 3059 XD Rotterdam [funda]","375000","10 juli 2019"
"Verkocht: Wollefoppenweg 2 M 3059 LG Rotterdam [funda]","625000","26 juni 2019"
"Verkocht: Vroesenlaan 54 a 3039 DZ Rotterdam [funda]","320000","16 augustus 2019"
"Verkocht: Baljuwplein 38 3033 XC Rotterdam [funda]","225000","31 mei 2019"
"Verkocht: Crooswijkseweg 97 B03 3034 HG Rotterdam [funda]","143000","12 april 2019"
"Verkocht: Crooswijkseweg 97 B02 3034 HG Rotterdam [funda]","143000","12 april 2019"
"Verkocht: Crooswijkseweg 97 B01 3034 HG Rotterdam [funda]","143000","12 april 2019"
"Verkocht: Delftweg 274 3046 ND Rotterdam [funda]","475000","24 mei 2019"
"Verkocht: Hooglandstraat 121 3036 PG Rotterdam [funda]","450000",""
"Verkocht: 's-Gravensingel 39 3062 SC Rotterdam [funda]","298000","23 juli 2019"
"Verkocht: Frederikstraat 41 3034 LC Rotterdam [funda]","315000","18 juli 2019"
"Verkocht: Kapershoek 57 3085 ED Rotterdam [funda]","105000","30 april 2019"
"Verkocht: Delftweg 254 3046 ND Rotterdam [funda]","895000","22 mei 2019"
"Verkocht: Gustave Dixonstraat 21 3065 NC Rotterdam [funda]","600000","17 mei 2019"
"Verkocht: Trondheimpad 31 3067 DM Rotterdam [funda]","275000","20 juni 2019"
"Verkocht: Beerze 103 3068 GC Rotterdam [funda]","100000","26 juni 2019"
"Verkocht: Ruigoord 67 3079 XN Rotterdam [funda]","145000",""
"Verkocht: Dijkgraafstraat 18 3077 GE Rotterdam [funda]","389000",""
"Verkocht: Beatrijsstraat 6 B03 3021 RD Rotterdam [funda]","229500",""
"Verkocht: Noorderhavenkade 49 A 3039 RG Rotterdam [funda]","219000","25 juni 2019"
"Verkocht: Van Cittersstraat 20 A 3022 LK Rotterdam [funda]","219000","20 juni 2019"
"Verkocht: Voorburgstraat 234 3037 BS Rotterdam [funda]","295000","21 juni 2019"
"Verkocht: Cornelis Heinricksestraat 53 3078 HJ Rotterdam [funda]","175000",""
"Verkocht: Putsebocht 165 B 3073 HH Rotterdam [funda]","200000","21 juli 2019"
"Verkocht: Jonker Fransstraat 113 d* 3031 AR Rotterdam [funda]","167750","11 juli 2019"
"Verkocht: Aelbrechtskade 157 c 3023 JK Rotterdam [funda]","185000","13 juli 2019"
"Verkocht: Stadhoudersplein 117 3038 EA Rotterdam [funda]","225000",""
"Verkocht: Olijflaan 65 3053 WJ Rotterdam [funda]","200000","27 juni 2019"
"Verkocht: M�llerkade 203 3024 EP Rotterdam [funda]","387000","19 mei 2019"
"Verkocht: Schubertlaan 33 3055 HL Rotterdam [funda]","219000","27 juni 2019"
"Verkocht: Oostmaaslaan 481 3063 AX Rotterdam [funda]","239000","25 juni 2019"
"Verkocht: Andr� Gideplaats 79 3069 ED Rotterdam [funda]","179000","31 mei 2019"
"Verkocht: Bernardus Gewinstraat 30 D 3031 SG Rotterdam [funda]","220000","22 juli 2019"
"Verkocht: Jacob van Campenweg 44 3067 LJ Rotterdam [funda]","239000","31 juli 2019"
"Verkocht: Dorpsweg 85 B 3082 LD Rotterdam [funda]","120000",""
"Verkocht: Godijn van Dormaalstraat 5 3067 JG Rotterdam [funda]","165000","20 juni 2019"
"Verkocht: Dempostraat 23 3029 CL Rotterdam [funda]","135000","30 mei 2019"
"Verkocht: Kerstendijk 67 3079 ET Rotterdam [funda]","139500","19 juni 2019"
"Verkocht: Parallelstraat 22 a 3043 GP Rotterdam [funda]","175000","18 juli 2019"
"Verkocht: Berglustlaan 25 a 3054 BA Rotterdam [funda]","575000",""
"Verkocht: Schietbaanlaan 61 A 3021 LD Rotterdam [funda]","525000","12 juli 2019"
"Verkocht: Gerardskruid 13 3068 DW Rotterdam [funda]","220000","16 juli 2019"
"Verkocht: Wijnbrugstraat 243 3011 XW Rotterdam [funda]","340000","28 maart 2019"
"Verkocht: Cleyburchstraat 44 b 3039 DE Rotterdam [funda]","225000","31 juli 2019"
"Verkocht: Albertistraat 126 3066 CD Rotterdam [funda]","170000","27 juli 2019"
"Verkocht: Heiligerleelaan 4 3051 JK Rotterdam [funda]","575000","17 mei 2019"
"Verkocht: Kil 35 3068 GM Rotterdam [funda]","245000","14 juli 2019"
"Verkocht: Wijnbrugstraat 230 3011 XW Rotterdam [funda]","385000","26 juli 2019"
"Verkocht: S. van Ravesteynkade 392 3071 ML Rotterdam [funda]","462500","20 juni 2019"
"Verkocht: Gedempte Zalmhaven 733 3011 BT Rotterdam [funda]","500000","17 juli 2019"
"Verkocht: M�llerkade 287 3024 EP Rotterdam [funda]","788000","25 mei 2019"
"Verkocht: Jasmijnstraat 63 3073 VM Rotterdam [funda]","315000",""
"Verkocht: Balsemkruid 75 3068 DB Rotterdam [funda]","339000","28 juni 2019"
"Verkocht: Laan op Zuid 128 3071 AA Rotterdam [funda]","425000","15 juni 2019"
"Verkocht: Berkelselaan 80 B2 3037 PJ Rotterdam [funda]","395000","19 april 2019"
"Verkocht: Stroveer 195 3032 GB Rotterdam [funda]","300000","19 juli 2019"
"Verkocht: Koningswaard 237 3078 AA Rotterdam [funda]","315000","29 juli 2019"
"Verkocht: Wandeloorddwarsstraat 19 3034 SE Rotterdam [funda]","755000","19 juni 2019"
"Verkocht: Blaak 682 3011 TA Rotterdam [funda]","680000","30 mei 2019"
"Verkocht: Van Kinsbergenstraat 3 3089 SR Rotterdam [funda]","355000","12 mei 2019"
"Verkocht: Van Hoytemalaan 2 3055 BE Rotterdam [funda]","1075000","12 juni 2019"
"Verkocht: Heemskerkstraat 49 b 3038 VC Rotterdam [funda]","200000","18 juli 2019"
"Verkocht: Stationssingel 31 B01 3033 HB Rotterdam [funda]","295000","23 januari 2019"
"Verkocht: Rietkerkweg 95 3066 TN Rotterdam [funda]","260000","15 juli 2019"
"Verkocht: Aleyda van Raephorstlaan 163 3054 CR Rotterdam [funda]","469000","17 juli 2019"
"Verkocht: 's-Gravenweg 791 3065 SC Rotterdam [funda]","799000","30 juni 2019"
"Verkocht: Vrouwe Justitiahof 125 3032 BP Rotterdam [funda]","491950","13 augustus 2019"
"Verkocht: Bouwnummer (Bouwnr. 7) 3035 EM Rotterdam [funda]","491950","13 augustus 2019"
"Verkocht: Lange Hilleweg 424 3073 BZ Rotterdam [funda]","175000","15 juli 2019"
"Verkocht: Boezemlaan 60 a 3034 XD Rotterdam [funda]","535000","13 augustus 2019"
"Verkocht: Cartesiusstraat 42 3076 DD Rotterdam [funda]","195000","23 juli 2019"
"Verkocht: Burgemeester de Villeneuvesingel 21 3055 AL Rotterdam [funda]","695000","18 juni 2019"
"Verkocht: Dalkruidstraat 14 3053 DE Rotterdam [funda]","499000",""
"Verkocht: Boompjes 3011 XZ Rotterdam [funda]","325000","14 mei 2019"
"Verkocht: Emmastraat 4 a 3043 TG Rotterdam [funda]","185000","19 juli 2019"
"Verkocht: Graaf Florisstraat 97 B2 3021 CD Rotterdam [funda]","289500","16 juli 2019"
"Verkocht: Noorwitsstraat 142 3067 KT Rotterdam [funda]","184500","21 juli 2019"
"Verkocht: Graaf Florisstraat 28 a 3021 CH Rotterdam [funda]","450000","16 juli 2019"
"Verkocht: Vergiliusstraat 50 c 3076 XJ Rotterdam [funda]","172500","17 juni 2019"
"Verkocht: Overschiese Dorpsstraat 163 3043 CR Rotterdam [funda]","695000","14 juni 2019"
"Verkocht: Verwoldestraat 30 3077 HR Rotterdam [funda]","220000","15 augustus 2019"
"Verkocht: Sonmansstraat 50 a 3039 DK Rotterdam [funda]","195000","15 augustus 2019"
"Verkocht: Nico Koomanskade 916 3072 LM Rotterdam [funda]","349995","17 juli 2019"
"Verkocht: Lombardkade 49 d 3011 ZC Rotterdam [funda]","372500","23 juli 2019"
"Verkocht: Zonnebloemstraat 73 b 3051 ST Rotterdam [funda]","285000","10 juli 2019"
"Verkocht: Silenestraat 6 3053 DA Rotterdam [funda]","699000","29 juni 2019"
"Verkocht: Jacob van Akenstraat 58 3067 JR Rotterdam [funda]","375000","11 juli 2019"
"Verkocht: Lombardkade 83 B 3011 ZG Rotterdam [funda]","295000","15 augustus 2019"
"Verkocht: Racinestraat 5 3076 VS Rotterdam [funda]","170000","16 juli 2019"
"Verkocht: Jan Wilspad 38 3059 PJ Rotterdam [funda]","399000",""
"Verkocht: Stellendamstraat 67 A 3086 ZG Rotterdam [funda]","120000","21 juni 2019"
"Verkocht: Ien Daleshof 58 3066 KJ Rotterdam [funda]","409000","13 juni 2019"
"Verkocht: Dordtselaan 175 B 3081 BN Rotterdam [funda]","139000",""
"Verkocht: Groene Hilledijk 466 A 3075 EK Rotterdam [funda]","135000","10 augustus 2019"
"Verkocht: Kiplingstraat 3 3076 TA Rotterdam [funda]","129000","10 augustus 2019"
"Verkocht: Salomon de Braystraat 11 3067 ZG Rotterdam [funda]","298000","27 mei 2019"
"Verkocht: Honingerhof 30 3063 BZ Rotterdam [funda]","399500","15 april 2019"
"Verkocht: Plotinusstraat 146 3076 NT Rotterdam [funda]","140000","10 juli 2019"
"Verkocht: Piet Mondriaansingel 28 3059 PD Rotterdam [funda]","500000","10 juli 2019"
"Verkocht: Putsebocht 161 A 3073 HH Rotterdam [funda]","175000","16 oktober 2018"
"Verkocht: Reserveboezemstraat 9 3034 SX Rotterdam [funda]","490000",""
"Verkocht: Velsenluststraat 4 a 3021 AW Rotterdam [funda]","185000",""
"Verkocht: S�derblomplaats 510 3069 SN Rotterdam [funda]","145000","11 juni 2019"
"Verkocht: Schietbaanlaan 86 b1 3021 LM Rotterdam [funda]","287500","11 juli 2019"
"Verkocht: Factorij 122 3071 AV Rotterdam [funda]","289500","16 juli 2019"
"Verkocht: Vondelweg 28 3031 PW Rotterdam [funda]","269500","12 augustus 2019"
"Verkocht: Bergweg 47 c 3037 EB Rotterdam [funda]","189500","23 juli 2019"
"Verkocht: Lokhorst 44 3085 WZ Rotterdam [funda]","299500","23 mei 2019"
"Verkocht: Lombardkade 83 A 3011 ZG Rotterdam [funda]","249000","13 augustus 2019"
"Verkocht: Koopvaardijhof 167 3071 PK Rotterdam [funda]","245000","13 augustus 2019"
"Verkocht: Sikkelstraat 51 a 3075 CK Rotterdam [funda]","109500","22 januari 2019"
"Verkocht: Boreelstraat 37 A 3039 WJ Rotterdam [funda]","299000","13 augustus 2019"
"Verkocht: Ramlehweg 39 b 3061 JW Rotterdam [funda]","219000","10 juli 2019"
"Verkocht: Statenweg 1 A 3039 HA Rotterdam [funda]","325000","13 augustus 2019"
"Verkocht: Herman Gorterstraat 6 A 3061 SM Rotterdam [funda]","259000","26 maart 2019"
"Verkocht: Kruisplein 814 3012 CC Rotterdam [funda]","519000","21 april 2019"
"Verkocht: Nobelstraat 110 A2 3039 SP Rotterdam [funda]","315000","19 mei 2019"
"Verkocht: Johan in 't Veltstraat 32 3078 JG Rotterdam [funda]","130000","14 augustus 2019"
"Verkocht: Van Vollenhovenstraat 3 226 3016 BE Rotterdam [funda]","279000","14 juni 2019"
"Verkocht: Vlinderstraat 19 C 3061 VJ Rotterdam [funda]","350000","18 mei 2019"
"Verkocht: Admiraliteitskade 22 B 3063 ED Rotterdam [funda]","295000","14 juni 2019"
"Verkocht: Kobelaan 300 3067 MD Rotterdam [funda]","175000","14 augustus 2019"
"Verkocht: Cargadoorskade 29 3071 AW Rotterdam [funda]","325000",""
"Verkocht: S�derblomplaats 702 3069 ST Rotterdam [funda]","165000","29 mei 2019"
"Verkocht: Hondiusstraat 30 A 3021 NL Rotterdam [funda]","400000","11 juli 2019"
"Verkocht: Nieuwenoord 223 3079 LJ Rotterdam [funda]","135000","31 mei 2019"
"Verkocht: Jensiusstraat 13 B 3035 VA Rotterdam [funda]","269000","15 mei 2019"
"Verkocht: Hekbootstraat 4 D 3028 XH Rotterdam [funda]","115000","17 juli 2019"
"Verkocht: Schuilingsoord 29 3079 NE Rotterdam [funda]","435000","29 mei 2019"
"Verkocht: Burgemeester Le F�vre de Montignyplein 7 3055 NL Rotterdam [funda]","799000","12 juli 2019"
"Verkocht: Stroveer 69 3032 GB Rotterdam [funda]","312500","28 juni 2019"
"Verkocht: Kapershoek 42 3085 EE Rotterdam [funda]","145000","26 juni 2019"
"Verkocht: Napelshof 22 3067 WJ Rotterdam [funda]","192500",""
"Verkocht: Laan van Avant-Garde 290 3059 RA Rotterdam [funda]","275000",""
"Verkocht: Christoffelkruid 13 3068 RB Rotterdam [funda]","298000",""
"Verkocht: Botersloot 365 3011 HE Rotterdam [funda]","449000",""
"Verkocht: Bergweg 240 A 3035 BR Rotterdam [funda]","275000","24 juni 2019"
"Verkocht: Meidoornsingel 166 3052 BV Rotterdam [funda]","525000","24 mei 2019"
"Verkocht: Elektroweg 216 3051 ND Rotterdam [funda]","239500",""
"Verkocht: Leppedijk 38 3079 GM Rotterdam [funda]","229500","17 juli 2019"
"Verkocht: Vosmaerstraat 7 B 3027 KJ Rotterdam [funda]","325000","29 mei 2019"
"Verkocht: H.A. Maaskantstraat 3 3071 MJ Rotterdam [funda]","465000","15 juni 2019"
"Verkocht: Tolhuislaan 153 3072 LP Rotterdam [funda]","450000","24 juli 2019"
"Verkocht: Schiedamseweg 148 c 3025 AK Rotterdam [funda]","150000","17 juli 2019"
"Verkocht: Ovidiusstraat 33 3076 XD Rotterdam [funda]","269500","27 juni 2019"
"Verkocht: Leopoldstraat 12 A 3031 SW Rotterdam [funda]","175000","29 juli 2019"
"Verkocht: Grote Beer 978 3067 MB Rotterdam [funda]","150000","27 juni 2019"
"Verkocht: Jan Trooststraat 39 3078 HP Rotterdam [funda]","135000","16 augustus 2019"
"Verkocht: Hanespoordoorn 30 3068 ML Rotterdam [funda]","265000","25 april 2019"
"Verkocht: Jacobus van Vessemsingel 15 3065 NH Rotterdam [funda]","675000",""
"Verkocht: Bloklandstraat 119 3036 TG Rotterdam [funda]","525000","12 juni 2019"
"Verkocht: Philips Willemstraat 108 3051 PS Rotterdam [funda]","225000",""
"Verkocht: Hesseplaats 297 3069 EA Rotterdam [funda]","400000","14 juni 2019"
"Verkocht: Parallelweg 72 3072 KN Rotterdam [funda]","425000","19 juni 2019"
"Verkocht: Speedwellstraat 158 1E 3029 BL Rotterdam [funda]","150000","16 augustus 2019"
"Verkocht: Napelshof 84 3067 WJ Rotterdam [funda]","175000","11 maart 2019"
"Verkocht: Karmozijnbes 18 3069 LR Rotterdam [funda]","237500","14 juni 2019"
"Verkocht: Delftweg 33 c 3043 CC Rotterdam [funda]","275000","12 februari 2019"
"Verkocht: Oude Watering 342 3077 RE Rotterdam [funda]","219900","16 april 2019"
"Verkocht: Boompjes 303 3011 XZ Rotterdam [funda]","340000","24 juli 2019"
"Verkocht: Adriaan Kooningsstraat 55 3077 ML Rotterdam [funda]","269000","15 juli 2019"
"Verkocht: Noorderhavenkade 22 c3 3038 XG Rotterdam [funda]","259500","16 juli 2019"
"Verkocht: Walchersestraat 30 b 3083 NM Rotterdam [funda]","125000","12 juli 2019"
"Verkocht: Pendrechtstraat 13 B 3082 XA Rotterdam [funda]","149500","23 juli 2019"
"Verkocht: Hoogstraat 62 d 3011 PT Rotterdam [funda]","245000","11 juni 2019"
"Verkocht: Isa�c Hubertstraat 74 3034 CT Rotterdam [funda]","245000","22 juli 2019"
